DateTime,SerialNum,Operator,Trial,Serial,CharName,X Pos,Y Pos,Z Pos,TP Measure,Diameter,Length,PassTP,PassDiameter,PassLength,PassTot
06324_151634,EXT1C0070008018000277700000207405211A,2,3,207,C18A,65.729,-284.944,0,0.228,36.287,0,TRUE,TRUE,TRUE,TRUE
06324_151634,EXT1C0070008018000277700000207405211A,2,3,207,C18B,65.906,274.454,0,0.559,36.16,0,TRUE,TRUE,TRUE,TRUE
06324_151634,EXT1C0070008018000277700000207405211A,2,3,207,C26A,0,345.054,35.474,0.957,7.19,0,FALSE,TRUE,TRUE,FALSE
06324_151634,EXT1C0070008018000277700000207405211A,2,3,207,C26B,0,120.006,35.409,1.083,7.266,0,FALSE,TRUE,TRUE,FALSE
06324_151634,EXT1C0070008018000277700000207405211A,2,3,207,C26C,0,-195.048,35.649,0.61,7.186,0,FALSE,TRUE,TRUE,FALSE
06324_151634,EXT1C0070008018000277700000207405211A,2,3,207,C26D,0,-345.006,35.702,0.497,7.218,0,TRUE,TRUE,TRUE,TRUE
06324_151634,EXT1C0070008018000277700000207405211A,2,3,207,C27A,0,314.085,35.528,0.958,9.994,0,FALSE,TRUE,TRUE,FALSE
06324_151634,EXT1C0070008018000277700000207405211A,2,3,207,C27B,0,245.493,35.46,1.079,10.03,0,FALSE,TRUE,TRUE,FALSE
06324_151634,EXT1C0070008018000277700000207405211A,2,3,207,C27C,0,-245.494,35.599,0.802,10.012,0,FALSE,TRUE,TRUE,FALSE
06324_151634,EXT1C0070008018000277700000207405211A,2,3,207,C27D,0,-313.773,35.73,0.705,9.988,0,FALSE,TRUE,TRUE,FALSE
06324_151634,EXT1C0070008018000277700000207405211A,2,3,207,C31A,0,0,0,0,0,0.102,TRUE,TRUE,FALSE,FALSE
06324_151634,EXT1C0070008018000277700000207405211A,2,3,207,C37A,0,0,0,0,0,3.45,TRUE,TRUE,TRUE,TRUE
06324_151634,EXT1C0070008018000277700000207405211A,2,3,207,C50A,0,0,0,0,0,0.18,TRUE,TRUE,TRUE,TRUE
06324_151634,EXT1C0070008018000277700000207405211A,2,3,207,C31B,0,0,0,0,0,0.104,TRUE,TRUE,FALSE,FALSE
06324_151634,EXT1C0070008018000277700000207405211A,2,3,207,C37B,0,0,0,0,0,3.478,TRUE,TRUE,TRUE,TRUE
06324_151634,EXT1C0070008018000277700000207405211A,2,3,207,C50B,0,0,0,0,0,0.103,TRUE,TRUE,TRUE,TRUE
06324_151634,EXT1C0070008018000277700000207405211A,2,3,207,C52,0,0,0,0,1.21576,7.52873,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C2_3,-48.328,95.777,0,0.219,6.974,10.888,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C4A,-99.254,-12.11,0,0.309,7.972,0,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C4B,-99.236,-108.03,0,0.278,7.942,0,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C4C,-84.393,-182.977,0,0.192,7.994,0,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C4D,-28.973,-182.991,0,0.147,8.146,0,TRUE,FALSE,TRUE,FALSE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C4E,-28.977,-108.004,0,0.155,8.16,0,TRUE,FALSE,TRUE,FALSE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C4F,-29,-12.035,0,0.239,8.132,0,TRUE,FALSE,TRUE,FALSE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C4G,-29.048,97.911,0,0.297,8.1,0,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C4H,-99.26,97.856,0,0.332,7.908,0,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C11,-48.272,-180.844,0,0.169,7.036,0,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C13A,-65.471,91.856,0,0.36,6.814,0,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C13B,-90.937,-123.179,0,0.616,6.776,0,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C17A,65.765,-285.024,0,0.274,42.535,0,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C17B,65.819,274.538,0,0.386,42.549,0,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C18A,65.801,-284.883,0,0.414,36.267,0,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C18B,65.894,274.466,0,0.532,36.145,0,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C26A,0,345.011,36.188,0.477,7.232,0,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C26B,0,119.94,36.189,0.493,7.286,0,TRUE,FALSE,TRUE,FALSE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C26C,0,-194.979,35.771,0.36,7.248,0,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C26D,0,-344.987,35.877,0.148,7.254,0,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C27A,0,314.026,36.22,0.444,10.024,0,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C27B,0,245.411,36.17,0.384,10.036,0,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C27C,0,-245.482,35.976,0.06,10.066,0,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C27D,0,-313.651,35.942,0.707,10.016,0,FALSE,TRUE,TRUE,FALSE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C31A,0,0,0,0,0,0.098,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C37A,0,0,0,0,0,3.481,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C50A,0,0,0,0,0,0.101,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C31B,0,0,0,0,0,0.095,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C37B,0,0,0,0,0,3.485,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C50B,0,0,0,0,0,0.101,TRUE,TRUE,TRUE,TRUE
06324_151815,EXT1C0070008018000277700000214332611A,2,3,214,C52,0,0,0,0,1.2236,7.64867,TRUE,TRUE,TRUE,TRUE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C2_3,-48.125,95.794,0,0.313,6.966,10.892,TRUE,TRUE,TRUE,TRUE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C4A,-99.074,-12.123,0,0.069,7.914,0,TRUE,TRUE,TRUE,TRUE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C4B,-99.058,-108.024,0,0.096,7.918,0,TRUE,TRUE,TRUE,TRUE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C4C,-84.251,-182.972,0,0.113,8.046,0,TRUE,TRUE,TRUE,TRUE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C4D,-28.856,-182.979,0,0.098,7.944,0,TRUE,TRUE,TRUE,TRUE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C4E,-28.809,-108.006,0,0.182,7.958,0,TRUE,TRUE,TRUE,TRUE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C4F,-28.836,-12.1,0,0.128,7.966,0,TRUE,TRUE,TRUE,TRUE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C4G,-28.882,97.928,0,0.066,7.91,0,TRUE,TRUE,TRUE,TRUE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C4H,-99.03,97.882,0,0.145,7.844,0,TRUE,FALSE,TRUE,FALSE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C11,-48.118,-180.852,0,0.194,7.008,0,TRUE,TRUE,TRUE,TRUE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C13A,-65.302,91.822,0,0.044,6.772,0,TRUE,TRUE,TRUE,TRUE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C13B,-90.598,-123.173,0,0.084,6.738,0,TRUE,TRUE,TRUE,TRUE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C17A,65.765,-285.024,0,0.274,42.535,0,TRUE,TRUE,TRUE,TRUE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C17B,65.833,274.185,0,0.749,42.938,0,FALSE,FALSE,TRUE,FALSE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C18A,65.801,-284.883,0,0.414,36.267,0,TRUE,TRUE,TRUE,TRUE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C18B,65.985,274.073,0,1.11,36.774,0,FALSE,FALSE,TRUE,FALSE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C26A,0,345.015,35.223,1.453,7.232,0,FALSE,TRUE,TRUE,FALSE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C26B,0,119.971,35.717,0.469,7.258,0,TRUE,TRUE,TRUE,TRUE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C26C,0,-194.958,35.831,0.253,7.17,0,TRUE,TRUE,TRUE,TRUE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C26D,0,-345.02,35.248,1.404,7.202,0,FALSE,TRUE,TRUE,FALSE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C27A,0,314.022,35.454,1.092,10.024,0,FALSE,TRUE,TRUE,FALSE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C27B,0,245.516,35.551,0.898,10.016,0,FALSE,TRUE,TRUE,FALSE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C27C,0,-245.496,35.698,0.604,10.04,0,FALSE,TRUE,TRUE,FALSE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C27D,0,-313.851,35.397,1.242,10.016,0,FALSE,TRUE,TRUE,FALSE
06324_151956,EXT1C0070008018000277700000063332611A,2,3,063,C31A,0,0,0,0,0,0,0,0,0,0
06324_151957,EXT1C0070008018000277700000063332611A,2,3,063,C37A,0,0,0,0,0,0,0,0,0,0
06324_151958,EXT1C0070008018000277700000063332611A,2,3,063,C50A,0,0,0,0,0,0,0,0,0,0
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C31B,0,0,0,0,0,0.038,TRUE,TRUE,TRUE,TRUE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C37B,0,0,0,0,0,3.356,TRUE,TRUE,FALSE,FALSE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C50B,0,0,0,0,0,0.12,TRUE,TRUE,TRUE,TRUE
06324_151955,EXT1C0070008018000277700000063332611A,2,3,063,C52,0,0,0,0,1.26016,7.58389,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C2_3,-48.269,95.773,0,0.151,7.012,10.941,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C4A,-99.343,-12.085,0,0.487,7.962,0,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C4B,-99.3,-108.017,0,0.401,7.958,0,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C4C,-84.469,-182.972,0,0.342,7.966,0,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C4D,-29.024,-182.994,0,0.249,8.07,0,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C4E,-29.048,-108.033,0,0.303,8.094,0,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C4F,-29.024,-12.043,0,0.273,8.124,0,TRUE,FALSE,TRUE,FALSE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C4G,-29.044,97.939,0,0.298,8.016,0,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C4H,-99.29,97.931,0,0.384,7.88,0,TRUE,FALSE,TRUE,FALSE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C11,-48.32,-180.846,0,0.258,7.026,0,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C13A,-65.485,91.864,0,0.391,6.782,0,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C13B,-90.859,-123.155,0,0.466,6.758,0,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C17A,65.797,-285.028,0,0.338,42.56,0,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C17B,65.753,274.556,0,0.271,42.593,0,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C18A,65.835,-284.929,0,0.433,36.287,0,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C18B,65.824,274.493,0,0.389,36.184,0,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C26A,0,345.108,35.629,0.677,7.22,0,FALSE,TRUE,TRUE,FALSE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C26B,0,120.071,35.728,0.465,7.282,0,TRUE,FALSE,TRUE,FALSE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C26C,0,-195.084,36.114,0.369,7.226,0,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C26D,0,-344.998,36.005,0.11,7.214,0,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C27A,0,314.096,35.654,0.718,10.002,0,FALSE,TRUE,TRUE,FALSE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C27B,0,245.538,35.66,0.684,10.03,0,FALSE,TRUE,TRUE,FALSE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C27C,0,-245.511,36.037,0.076,10.044,0,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C27D,0,-313.655,36.066,0.702,10.02,0,FALSE,TRUE,TRUE,FALSE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C31A,0,0,0,0,0,0.062,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C37A,0,0,0,0,0,3.43,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C50A,0,0,0,0,0,0.096,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C31B,0,0,0,0,0,0.081,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C37B,0,0,0,0,0,3.47,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C50B,0,0,0,0,0,0.11,TRUE,TRUE,TRUE,TRUE
06324_152138,EXT1C0070008018000277700000211405211A,2,3,211,C52,0,0,0,0,1.20028,7.60938,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C2_3,-48.291,95.764,0,0.153,7.069,11.018,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C4A,-99.318,-12.101,0,0.436,7.968,0,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C4B,-99.329,-108.004,0,0.458,7.904,0,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C4C,-84.514,-182.978,0,0.431,7.95,0,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C4D,-29.08,-183.018,0,0.362,8.004,0,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C4E,-29.095,-107.993,0,0.389,8.034,0,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C4F,-29.05,-12.085,0,0.301,8.05,0,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C4G,-29.054,97.881,0,0.311,7.994,0,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C4H,-99.271,97.903,0,0.342,7.92,0,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C11,-48.343,-180.844,0,0.3,6.976,0,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C13A,-65.533,91.829,0,0.469,6.77,0,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C13B,-90.889,-123.149,0,0.528,6.718,0,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C17A,65.799,-285.074,0,0.369,42.465,0,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C17B,65.746,274.503,0,0.232,42.444,0,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C18A,65.829,-284.917,0,0.432,36.131,0,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C18B,65.815,274.46,0,0.379,36.033,0,TRUE,FALSE,TRUE,FALSE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C26A,0,345.018,35.526,0.85,7.236,0,FALSE,TRUE,TRUE,FALSE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C26B,0,120.045,35.716,0.477,7.238,0,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C26C,0,-195.088,35.956,0.177,7.194,0,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C26D,0,-345.092,35.729,0.478,7.218,0,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C27A,0,314.051,35.55,0.906,10.048,0,FALSE,TRUE,TRUE,FALSE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C27B,0,245.55,35.669,0.669,10.042,0,FALSE,TRUE,TRUE,FALSE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C27C,0,-245.522,35.929,0.149,10.076,0,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C27D,0,-314.07,35.783,0.457,10.012,0,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C31A,0,0,0,0,0,0.056,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C37A,0,0,0,0,0,3.357,TRUE,TRUE,FALSE,FALSE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C50A,0,0,0,0,0,0.082,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C31B,0,0,0,0,0,0.052,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C37B,0,0,0,0,0,3.374,TRUE,TRUE,FALSE,FALSE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C50B,0,0,0,0,0,0.065,TRUE,TRUE,TRUE,TRUE
06324_152321,EXT1C0070008018000277700000064334111A,2,3,064,C52,0,0,0,0,1.20044,7.5483,TRUE,TRUE,TRUE,TRUE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C2_3,-48.258,95.754,0,0.109,7.042,10.953,TRUE,TRUE,TRUE,TRUE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C4A,-99.306,-12.1,0,0.412,7.936,0,TRUE,TRUE,TRUE,TRUE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C4B,-99.286,-108.02,0,0.374,7.93,0,TRUE,TRUE,TRUE,TRUE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C4C,-84.423,-182.966,0,0.255,7.952,0,TRUE,TRUE,TRUE,TRUE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C4D,-28.941,-183.027,0,0.097,8.092,0,TRUE,TRUE,TRUE,TRUE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C4E,-28.973,-108.008,0,0.147,8.016,0,TRUE,TRUE,TRUE,TRUE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C4F,-28.954,-12.058,0,0.137,8.082,0,TRUE,TRUE,TRUE,TRUE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C4G,-28.99,97.913,0,0.181,8.04,0,TRUE,TRUE,TRUE,TRUE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C4H,-99.267,97.905,0,0.333,7.852,0,TRUE,FALSE,TRUE,FALSE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C11,-48.244,-180.85,0,0.133,7.014,0,TRUE,TRUE,TRUE,TRUE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C13A,-65.463,91.833,0,0.332,6.8,0,TRUE,TRUE,TRUE,TRUE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C13B,-90.847,-123.161,0,0.44,6.712,0,TRUE,TRUE,TRUE,TRUE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C17A,65.711,-285.058,0,0.199,42.561,0,TRUE,TRUE,TRUE,TRUE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C17B,65.737,274.541,0,0.229,42.575,0,TRUE,TRUE,TRUE,TRUE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C18A,65.74,-284.939,0,0.252,36.307,0,TRUE,FALSE,TRUE,FALSE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C18B,65.8,274.452,0,0.353,36.175,0,TRUE,TRUE,TRUE,TRUE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C26A,0,345.105,35.328,1.262,7.242,0,FALSE,TRUE,TRUE,FALSE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C26B,0,120.112,35.445,1.035,7.264,0,FALSE,TRUE,TRUE,FALSE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C26C,0,-194.98,35.738,0.425,7.218,0,TRUE,TRUE,TRUE,TRUE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C26D,0,-344.951,35.804,0.307,7.222,0,TRUE,TRUE,TRUE,TRUE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C27A,0,314.164,35.378,1.286,10.022,0,FALSE,TRUE,TRUE,FALSE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C27B,0,245.543,35.422,1.159,10.028,0,FALSE,TRUE,TRUE,FALSE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C27C,0,-245.481,35.706,0.59,10.038,0,FALSE,TRUE,TRUE,FALSE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C27D,0,-313.526,35.815,1.017,9.978,0,FALSE,TRUE,TRUE,FALSE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C31A,0,0,0,0,0,0.116,TRUE,TRUE,FALSE,FALSE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C37A,0,0,0,0,0,3.45,TRUE,TRUE,TRUE,TRUE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C50A,0,0,0,0,0,0.18,TRUE,TRUE,TRUE,TRUE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C31B,0,0,0,0,0,0.111,TRUE,TRUE,FALSE,FALSE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C37B,0,0,0,0,0,3.486,TRUE,TRUE,TRUE,TRUE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C50B,0,0,0,0,0,0.15,TRUE,TRUE,TRUE,TRUE
06324_152502,EXT1C0070008018000277700000197405211A,2,3,197,C52,0,0,0,0,1.20562,7.51154,TRUE,TRUE,TRUE,TRUE
06324_152645,EXT1C0070008018000277700000075402511A,2,3,075,C2_3,-48.264,95.71,0,0.034,7.069,10.925,TRUE,TRUE,TRUE,TRUE
06324_152645,EXT1C0070008018000277700000075402511A,2,3,075,C4A,-99.299,-12.157,0,0.413,7.892,0,TRUE,FALSE,TRUE,FALSE
06324_152645,EXT1C0070008018000277700000075402511A,2,3,075,C4B,-99.315,-108.085,0,0.463,7.932,0,TRUE,TRUE,TRUE,TRUE
06324_152645,EXT1C0070008018000277700000075402511A,2,3,075,C4C,-84.474,-183.007,0,0.349,7.932,0,TRUE,TRUE,TRUE,TRUE
06324_152645,EXT1C0070008018000277700000075402511A,2,3,075,C4D,-29.049,-183.049,0,0.315,7.974,0,TRUE,TRUE,TRUE,TRUE
06324_152645,EXT1C0070008018000277700000075402511A,2,3,075,C4E,-29.034,-108.066,0,0.298,7.966,0,TRUE,TRUE,TRUE,TRUE
06324_152645,EXT1C0070008018000277700000075402511A,2,3,075,C4F,-29.054,-12.136,0,0.317,7.93,0,TRUE,TRUE,TRUE,TRUE
06324_152645,EXT1C0070008018000277700000075402511A,2,3,075,C4G,-29.043,97.838,0,0.312,7.97,0,TRUE,TRUE,TRUE,TRUE
06324_152645,EXT1C0070008018000277700000075402511A,2,3,075,C4H,-99.243,97.838,0,0.312,7.85,0,TRUE,FALSE,TRUE,FALSE
06324_152645,EXT1C0070008018000277700000075402511A,2,3,075,C11,-48.293,-180.853,0,0.214,6.958,0,TRUE,TRUE,TRUE,TRUE
06324_152645,EXT1C0070008018000277700000075402511A,2,3,075,C13A,-65.473,91.798,0,0.346,6.778,0,TRUE,TRUE,TRUE,TRUE
06324_152645,EXT1C0070008018000277700000075402511A,2,3,075,C13B,-90.854,-123.184,0,0.449,6.71,0,TRUE,TRUE,TRUE,TRUE
06324_152645,EXT1C0070008018000277700000075402511A,2,3,075,C17A,65.763,-285.09,0,0.321,42.563,0,TRUE,TRUE,TRUE,TRUE
06324_152645,EXT1C0070008018000277700000075402511A,2,3,075,C17B,65.72,274.445,0,0.212,42.564,0,TRUE,TRUE,TRUE,TRUE
06324_152645,EXT1C0070008018000277700000075402511A,2,3,075,C18A,65.778,-284.946,0,0.315,36.254,0,TRUE,TRUE,TRUE,TRUE
06324_152645,EXT1C0070008018000277700000075402511A,2,3,075,C18B,65.784,274.392,0,0.375,36.14,0,TRUE,TRUE,TRUE,TRUE
06324_152645,EXT1C0070008018000277700000075402511A,2,3,075,C26A,0,344.969,36.425,0.953,7.218,0,FALSE,TRUE,TRUE,FALSE
